id,name,latitude,longitude,country,state,city,type,holes,par,phone,website,year_built,address,postal_code,architect,total_yardage,osm_id,updated_at,hole_1_par,hole_2_par,hole_3_par,hole_4_par,hole_5_par,hole_6_par,hole_7_par,hole_8_par,hole_9_par,hole_10_par,hole_11_par,hole_12_par,hole_13_par,hole_14_par,hole_15_par,hole_16_par,hole_17_par,hole_18_par,hole_1_hcp,hole_2_hcp,hole_3_hcp,hole_4_hcp,hole_5_hcp,hole_6_hcp,hole_7_hcp,hole_8_hcp,hole_9_hcp,hole_10_hcp,hole_11_hcp,hole_12_hcp,hole_13_hcp,hole_14_hcp,hole_15_hcp,hole_16_hcp,hole_17_hcp,hole_18_hcp
346e16c9-313e-423f-a457-cc621a7da243,Ballyhack Golf Club,37.2298246355,-79.8900514841,US,VA,Roanoke,Private/Resort,12,72,3141925352,http://www.ballyhackgolfclub.com,2009,Saul Lane,24014,,,,2026-04-16T03:56:56.14868+00:00,,5,,,,4,3,4,5,5,4,4,3,,,4,3,4,,11,,,,13,17,9,7,12,14,4,16,,,2,18,8
9927cd56-751c-4443-8947-d8b02c289bef,Golden Eagle Golf Club At Tides Inn Resort,37.6815914687,-76.400873065,US,VA,Irvington,Semi-Private/Resort,14,72,+1-877-665-5977,http://tidesinn.com,1976,374 Clubhouse Road,22480,,,,2026-04-16T03:56:57.573079+00:00,4,,,4,4,5,4,3,4,4,5,4,4,,,5,3,4,7,,,17,1,5,11,13,3,10,8,16,14,,,2,6,12
2f7e95d1-ac05-4cd1-86a4-7a471b7608c8,Eaglewood Golf Course Raptor Course,37.0935429271,-76.36490991,US,VA,Langley AFB,Military,10,72,6666666667,http://jbleforcesupport.com/langley/eaglewood-golf-course,1948,Ames Road,23681,,,,2026-04-16T03:56:58.37231+00:00,4,,4,4,,5,,4,,4,4,4,4,,,5,,,8,,6,12,,14,,4,,5,11,13,1,,,3,,
09a80486-7c2c-4b15-b90a-cf0238caf693,Deer Run Championship At Newport News Golf Club,37.1796720141,-76.5355682373,US,VA,Newport News,Public/Municipal,13,72,(757) 886-7925,http://www.nngolfclub.com,1966,Fort Eustis Boulevard,23608,,,,2026-04-16T03:56:59.173475+00:00,4,,5,,,,4,3,4,4,,3,5,4,4,3,4,5,1,,9,,,,3,11,5,14,,18,16,4,8,12,6,10
b9f095ac-2fe4-48e6-8368-260d64fe7289,Brookside Par 3 Golf Club,37.3342686975,-79.953649952,US,VA,Roanoke,Public,6,27,3141925352,http://brooksidepar3golf.com,1962,Greenway Drive,24019,,,,2026-04-07T21:56:45.114704+00:00,,3,3,3,,,3,3,3,,,,,,,,,,,5,1,8,,,9,4,6,,,,,,,,,
e9b4d159-dd0c-4966-8486-4e7510ff1d7a,Crestbrook Park Golf Course,41.6348457,-73.1119995,US,CT,Watertown,Public/Municipal,12,71,(860) 945-5249,http://crestbrookpark.com/,1962,"834 Northfield Rd, Watertown, CT 06795, USA",06795,,,,2026-04-16T02:38:55.297525+00:00,4,4,4,5,,,,3,5,4,4,,,4,5,3,4,,13,1,5,9,,,,15,3,6,4,,,14,8,10,16,
2ecf8a8d-0162-47ad-9e5b-4b9a46d3ff1a,Atlanta Athletic Club Riverside Course,34.0048685,-84.1927871,US,GA,Johns Creek,Private,15,71,1323804656,http://www.atlantaathleticclub.org/,1966,"1930 Bobby Jones Dr, Johns Creek, GA 30097, USA",30097,,,,2026-04-16T02:40:04.620104+00:00,5,4,3,4,5,,4,3,4,4,3,5,4,,4,4,,5,9,5,17,11,7,,1,15,3,10,14,8,2,,4,6,,16
26f56c47-9d1c-441d-9d09-04f8b36170fd,Achasta Golf Club,34.4997457,-83.9647546,US,GA,Dahlonega,Semi-Private/Resort,14,72,(706) 867-7900,http://achasta.com/,2000,"639 Birch River Dr, Dahlonega, GA 30533, USA",03533,,,,2026-04-16T02:40:10.320327+00:00,4,4,3,5,3,5,4,4,,4,,4,4,,5,4,,4,7,13,9,15,11,17,3,5,,8,,10,14,,2,12,,4
d8001c76-a335-404b-83ee-611bfdcdf7de,Rancho La Quinta Pate Course,33.6954093,-116.2940641,US,CA,La Quinta,Private,11,72,1323804656,http://www.rancholaquinta.com/,2000,"79301 Cascadas Cir, La Quinta, CA 92253, USA",92253,,,,2026-04-16T02:41:30.499828+00:00,4,5,3,,,3,4,,,,4,5,4,3,,3,5,,3,17,13,,,11,9,,,,2,8,16,12,,10,18,
eb1f51ff-2457-45ae-b84a-eddc05bb53d1,Horseshoe Lake Golf Course,47.405378656,-122.6725673676,US,WA,Port Orchard,Public,16,71,+1-303-893-0552,http://www.hlgolf.com,1992,Loamsome,98395,,,,2026-04-16T03:57:00.589752+00:00,4,5,,,3,5,4,4,4,4,3,5,3,4,4,3,4,5,9,7,,,17,1,3,13,11,16,14,8,10,4,6,18,2,12
b569a1ab-77ed-4089-9dca-3e25846bd4e8,Grant Golf Club,42.909301,-87.8430104,US,WI,South Milwaukee,Public,8,36,17393761134,http://mke.golf/grant/,1981,"100 Hawthorne Ave, South Milwaukee, WI 53172, USA",53172,,,,2026-04-17T01:50:29.402147+00:00,5,3,5,,4,4,4,3,4,,,,,,,,,,11,3,5,,17,15,9,7,1,,,,,,,,,
fb057099-073b-46b4-a1b4-2d085de6d7ff,North East At Ocean Breeze Golf Country Club,26.8457334,-80.0895081,US,FL,West Palm Beach,Semi-Private,14,73,940-3528571,https://www.village-npb.org/666/Golf-Course,1968,"3401 PGA Blvd, West Palm Beach, FL 33410, USA",33410,,,,2026-04-16T02:40:05.412274+00:00,,,4,5,3,5,4,4,5,4,,3,5,,5,3,4,4,,,7,15,17,11,1,3,9,8,,16,4,,10,18,12,6
d0b0b0ba-4bd0-4d35-8bcd-fbb788c1e6b1,Buffalo Dunes Golf Course,37.8792137,-100.8672856,US,KS,Garden City,Public/Municipal,12,72,6213557520,http://www.buffalodunes.org/,1976,"5685 US-83, Garden City, KS 67846, USA",67846,,,,2026-04-16T02:40:36.400794+00:00,4,4,,,4,4,,,,5,4,,4,5,4,4,3,4,2,8,,,6,14,,,,1,17,,5,3,11,7,15,13
c822ecdd-c274-47b7-b3d7-45f1ab423232,Turtle Bay Resort Arnold Palmer Course,21.7019087,-157.9959113,US,HI,Kahuku,Public/Resort,13,72,17313472107,https://turtlebaygolf.com/,1992,"57-049 Kuilima Dr, Kahuku, HI 96731, USA",96731,,,,2026-04-16T02:40:43.760755+00:00,4,4,,3,4,4,,3,,4,4,,3,4,,4,4,5,15,5,,11,3,13,,17,,6,2,,10,18,,14,4,8
41c9576d-5b75-4757-b641-b369dff84300,North At Crestview Country Club,37.7022194,-97.1870733,US,KS,Wichita,Private,11,72,,http://www.crestviewcountryclub.com/,1969,"1000 N 127th St E, Wichita, KS 67230, USA",67206,,,,2026-04-16T02:40:50.986783+00:00,,5,4,,3,5,,,4,4,4,,,5,4,4,,5,,7,15,,13,17,,,5,8,18,,,16,4,12,,10
19c6fe8a-4bf5-4787-b0bf-596bc548340e,Hatherly Country Club,42.2378846,-70.7685801,US,MA,Scituate,Private,11,70,(781) 545-7012,https://www.hatherlycc.com/,1899,"663 Hatherly Rd, Scituate, MA 02066, USA",02060,,,,2026-04-16T02:41:50.151785+00:00,4,,,,,4,4,3,4,,4,,4,4,,4,4,3,9,,,,,11,7,13,5,,6,,14,4,,8,10,18
d9299076-b20f-4994-85b8-645903ada818,Willows Run Golf Club Eagles Talon Course,47.7033793006,-122.1487426758,US,WA,Redmond,Public,14,72,4822984118,http://www.willowsrun.com,1994,10402 Willows Road Northeast,98052,,,,2026-04-16T03:57:03.272971+00:00,4,5,4,,,4,3,,3,5,,4,4,3,4,4,3,5,13,7,1,,,5,17,,15,12,,18,6,14,2,8,16,4
ae8fce56-0829-405b-af7d-2ea7cd59a35f,10 19 At University Park Country Club,27.4046791,-82.4740262,US,FL,University Park,Semi-Private,14,72,1341569896,https://www.universitypark-fl.com/Country_Club,1991,"7671 The Park Blvd, University Park, FL 34201, USA",34201,,,,2026-04-16T02:39:11.193652+00:00,4,3,5,,5,4,3,4,4,,4,4,3,4,3,4,,,9,13,17,,3,7,15,1,5,,12,4,18,2,16,8,,
adbef018-fa01-44f9-a6da-7b07c7de454b,Avila Golf Country Club,28.1094646,-82.4713287,US,FL,Tampa,Private,12,71,813-961-1770,http://avilagolf.com/,1980,"943 Guisando De Avila, Tampa, FL 33613, USA",33613,,,,2026-04-16T02:39:23.123674+00:00,,,4,,3,,4,3,,4,5,4,4,3,4,,3,4,,,5,,17,,3,15,,10,2,8,14,16,6,,18,12
cb5543d5-841d-42ba-9dbc-b730cb77d443,Cypress Woods Golf Country Club,26.2929611,-81.7413496,US,FL,Naples,Semi-Private,9,72,1341569896,http://cypresswoodsgolf.com/,1999,"3525 Northbrooke Dr, Naples, FL 34119, USA",34119,,,,2026-04-16T02:39:33.010102+00:00,,4,4,,3,5,4,,5,,,,4,,4,3,,,,1,11,,17,9,15,,7,,,,14,,16,10,,
e6917c30-c4dd-44d5-8b0d-6ec900172a61,Shenvalee Golf Resort Miller Olde,38.6370534872,-78.6736106873,US,WV,New Market,Resort,10,72,+15407403181,http://www.shenvalee.com/,1992,Woodbine Way,22844,,,,2026-04-16T02:39:39.75511+00:00,5,4,3,,,4,,,4,4,,5,3,,3,4,,,15,11,5,,,1,,,17,16,,10,8,,18,6,,
76e83ef6-8839-4155-b949-9254293e3091,Eagle Osprey At Okeeheelee Golf Course,26.6569637,-80.1561294,US,FL,West Palm Beach,Public/Municipal,13,72,(561) 964-4653,http://pbcokeeheeleegolf.com/,2008,"7715 Forest Hill Blvd, West Palm Beach, FL 33413, USA",33413,,,,2026-04-16T02:39:43.737936+00:00,5,,4,4,4,4,3,5,,,3,4,,5,3,4,,5,1,,9,7,11,13,15,3,,,18,12,,4,14,10,,2
bac4e61b-2474-4dfe-8d8d-18e5f590d54a,Whaling City Golf Course At New Bedford,41.655444,-70.9620347,US,MA,New Bedford,Public/Municipal,11,72,(508) 996-9393,http://www.whalingcitygolfcourse.com/,1920,"581 Hathaway Rd, New Bedford, MA 02740, USA",02740,,,,2026-04-16T02:41:15.431967+00:00,4,4,4,,3,4,5,,,5,4,4,,5,,,3,,3,5,1,,15,9,7,,,6,10,2,,4,,,16,
f7dd6311-ef64-495b-b676-db11c6fe1374,Highlands Golf Club,46.0481072743,-123.923747127,US,WA,Gearhart,Public,7,31,2545352419,http://highlandsgolfgearhart.com,1987,33251 Highlands Lane,97138,,,,2026-04-08T00:03:04.066179+00:00,4,3,,,3,3,4,4,3,,,,,,,,,,7,15,,,17,13,11,9,5,,,,,,,,,
965f64a4-ed72-47bd-9366-8eff781693c3,Aquarina Country Club,27.9227004,-80.4896205,US,FL,Melbourne Beach,Semi-Private,12,62,321-952-6919,http://aquarinabeachandcountryclub.com/,1996,"450 Aquarina Blvd, Melbourne Beach, FL 32951, USA",32951,,,,2026-04-16T02:39:16.370247+00:00,4,3,3,,4,3,,3,3,,,,3,4,3,3,,4,3,15,9,,7,13,,17,11,,,,14,2,8,12,,6
ff61517d-eb46-4f7b-ac9b-36c52f4a05ff,Sunset Ridge Golf Links Par 3 Course,43.701733,-70.3727096,US,ME,Westbrook,Public,,,5818522131,https://sunsetridgeme.com/,1966,"771 Cumberland St, Westbrook, ME 04092, USA",04092,,,,2026-04-08T01:08:23.799682+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7572dd2-2394-474b-a67b-1650e7ac0108,Pheasant Glen Golf Resort,49.3344109031,-124.4268339872,US,WV,Qualicum Beach,Public/Resort,15,71,2882832297,http://pheasantglen.com,2005,Pheasant Glen Drive,V9K 1R2,,,,2026-04-16T02:39:22.318341+00:00,5,,4,4,,3,4,3,5,,3,4,3,4,3,5,4,5,9,,1,11,,13,17,15,5,,16,10,6,12,18,2,8,14
8f1661e9-b166-46e8-b160-f43d120186c2,Veterans Memorial Golf Course,46.077696,-118.3379783717,US,WA,Walla Walla,Public,14,72,999.999.9999,http://www.vetsmemorialgolf.com,1948,Par 72 Drive,99362,,,,2026-04-16T03:57:06.299468+00:00,4,4,4,4,,3,,,4,4,4,3,4,5,4,5,3,,13,9,11,7,,15,,,17,4,14,16,12,2,6,8,18,
69cfe6d0-0af3-47e3-9233-09ec2b3ee734,Mount Douglas Golf Course,48.4812254469,-123.3530330658,US,WA,Victoria,Public,7,31,,http://mtdouggolfvictoria.ca,1972,4225 Blenkinsop Road,V8X 2C2,,,,2026-04-16T03:57:07.904115+00:00,,3,4,4,3,3,4,,3,,,,,,,,,,,8,3,2,6,1,5,,9,,,,,,,,,
268025ff-bd7e-45a6-9575-0a7acb059567,Tsawwassen Springs Golf,49.0316797435,-123.0813486254,US,WA,Tsawwassen,Resort,16,70,18296795806,http://www.tsawwassensprings.ca,1966,Springs Boulevard,V4M 0A6,,,,2026-04-16T03:57:08.687667+00:00,4,3,4,3,5,4,,5,3,4,4,4,3,4,3,5,3,,15,1,3,7,5,11,,9,17,18,16,6,8,2,10,12,4,
02931260-ef7c-43a2-93fa-cea9541b5d2d,Covered Bridge Golf And Country Club,46.303181,-67.554131,US,ME,Hartland,Semi-Private,12,72,1-888-346-5777,https://coveredbridgegolf.nb.ca/dining/,1993,"190 Golf Club Rd, Hartland, NB E7P 3C7, Canada",E7P 3K4,,,,2026-04-16T03:57:09.450397+00:00,5,4,,3,,5,3,,4,,4,5,3,4,4,,,5,3,9,,17,,1,15,,5,,10,2,18,14,4,,,6
fd4dc765-0a05-4210-8fb4-64341a71d3ca,Vanmetre 9 At Stonebridge,39.443664572,-77.9212323466,US,WV,Martinsburg,Semi-Private,5,36,6163460869,https://vanmetre9.com/,2023,Golf Course Road,,,,,2026-04-16T02:39:28.453864+00:00,4,,,5,,4,4,,3,,,,,,,,,,1,,,7,,11,13,,17,,,,,,,,,
07ff5d68-ca34-4e27-824e-3ba40c3e81e6,Oglebay Resort Par 3 Course,40.1083326125,-80.6524157524,US,WV,Wheeling,Resort,6,27,304-243-4000,http://www.oglebay-resort.com,1957,Bethany Pike,26003,,,,2026-04-08T00:57:11.093038+00:00,,3,3,3,,3,3,,3,,,,,,,,,,,3,5,7,,11,13,,17,,,,,,,,,
cfe7cffc-1311-40d1-a307-7095c696698f,Minnesuing Acres Conference Center,46.4922,-91.7141,US,WI,Lake Nebagamon,Resort,,,15289715613,http://www.minnesuingacres.com,1961,East South Lake Boulevard,54849,,,,2026-04-08T00:57:51.581445+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b664712c-2f74-4e9d-8f6c-6c55d343458f,Discovery Bay Golf Club,48.0578895556,-122.8425979614,US,WA,Port Townsend,Public,14,72,360.385.0704,http://www.discoverybaygolfcourse.com,1925,Aldrich Road,,,,,2026-04-16T03:57:11.073+00:00,4,4,,4,5,,5,3,4,4,5,4,4,,4,3,4,,7,11,,1,3,,5,13,15,16,4,10,8,,12,14,2,
d9f59a27-1a50-407b-a969-5590cacf0276,Glen Acres Golf Country Club,47.5041346748,-122.3191702366,US,WA,Seattle,Private,7,36,(206) 244-1720,http://www.glenacresgolf.com,1925,South 112th Street,98041,,,,2026-04-16T03:57:11.869693+00:00,4,,,5,4,4,5,3,4,,,,,,,,,,7,,,1,11,13,3,15,9,,,,,,,,,
dc71d236-ec0b-4904-8c14-631531209f3b,Gresham Golf Course,45.5062566719,-122.4098396301,US,WA,Gresham,Semi-Private,13,72,(503)665-3352,http://greshamgolf.com,1965,2157 Northeast Division Street,97030,,,,2026-04-16T03:57:12.692621+00:00,,4,3,,5,,4,5,4,,,3,4,4,3,5,4,4,,2,18,,14,,12,6,4,,,17,1,13,15,7,5,11
fb4867d6-aff7-4da3-b568-493a8fda03b2,Gorge Vale Golf Club,48.4416988703,-123.4028895201,US,WA,Victoria,Semi-Private,13,72,1316687329,http://www.gorgevalegolf.com,1927,Craigflower Road,V9A 1Z8,,,,2026-04-16T03:57:13.492402+00:00,,,,,4,4,,5,4,3,5,4,4,3,5,3,4,4,,,,,9,15,,3,13,16,10,2,12,18,4,14,8,6
34fd05a3-7619-4836-be1c-491fa96d4d04,Cato Park,38.3764061481,-81.6412326918,US,WV,Charleston,Public/Municipal,6,30,1 304.348.8000,http://cityofcharleston.org,1945,183 Baker Lane,25302,,,,2026-04-16T03:57:14.270296+00:00,3,3,3,3,4,,,,3,,,,,,,,,,9,1,2,4,8,,,,3,,,,,,,,,
0af3283f-6e20-4cfc-8ef3-9cf9ace822f2,Overlook Golf Course,40.0813331526,-76.3135956548,US,PA,Lancaster,Public,12,70,4822984118,http://www.overlookgolfcourse.com,1928,Golf Drive,17601,,,,2026-04-16T03:57:15.62313+00:00,5,4,3,,,3,4,4,4,4,,3,,,5,3,4,,13,3,9,,,15,7,11,5,14,,8,,,12,10,4,
b07fede4-92f1-479f-aedd-32fd9c3663e5,Cedar Creek At Star Valley Ranch Country Club,42.9711427928,-110.9469781984,US,WY,Thayne,Semi-Private,12,73,4152487614,http://www.svrawy.com,1979,Cedar Creek Drive,,,,,2026-04-16T03:57:16.886184+00:00,,5,3,,,4,3,,,5,3,4,4,4,3,4,,5,,5,17,,,11,15,,,4,14,8,12,10,16,6,,2
57a5a268-709c-4162-ba7f-4b9835b83bae,Casper Golf Club Park Links Course,42.8210916559,-106.3248682022,US,WY,Casper,Municipal,12,71,307-233-6620,http://caspermunicipalgolf.com,1996,Allendale Boulevard,82605,,,,2026-04-16T03:57:17.628504+00:00,,3,5,,,4,3,,,4,4,4,5,3,4,5,,3,,17,3,,,7,11,,,10,18,4,2,6,8,12,,14
9aa06da7-3d17-4228-a737-54d1545bfdc2,Arkansas City Country Club,37.075689552,-97.0099154912,US,KS,Arkansas City,Public,15,72,7626045289,http://facebook.com/arkansascitygreatlifegolffitness,1918,East Kansas Avenue,67005,,,,2026-04-17T01:50:35.368939+00:00,,4,5,5,,5,3,4,4,4,3,4,5,4,4,4,3,,,7,13,1,,15,11,3,5,6,18,10,4,2,14,8,16,
8c4a17f7-5b5f-4104-ab39-5d99ee29d85c,The Powder Horn Golf Club Mountain Nine,44.6917219401,-106.9804000854,US,WY,Sheridan,Private,5,36,307-673-4800,http://www.thepowderhorn.com,2002,Clubhouse Drive,82833,,,,2026-04-08T00:58:54.568122+00:00,,,3,,,3,5,4,4,,,,,,,,,,,,15,,,17,11,13,5,,,,,,,,,
eb8bc2df-cad4-4cb0-ae60-16257e4a4848,3 Parks Fairways,33.0741978244,-111.37862766,US,AZ,Florence,Public,,,10000000000,http://threeparksfairways.com,1972,3841 North Florence Boulevard,85232,,,,2026-04-08T01:00:37.583164+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ac2e7fd-e64a-4582-b00f-a7111bfa955a,Fairmont Field Club,39.474848,-80.185133,US,WV,Fairmont,Private,7,35,2545352419,http://fairmontfieldclub.com,1912,1709 Country Club Road,26554,,,,2026-04-16T03:57:19.134043+00:00,4,3,4,4,,4,3,,5,,,,,,,,,,12,2,18,14,,10,16,,4,,,,,,,,,
30a360dd-6c10-4905-95a7-c1ddd9425a00,Highlands At Grand Geneva Resort Spa,42.6148227633,-88.3866405487,US,WI,Lake Geneva,Resort,16,71,(877) 741-9598,http://www.grandgeneva.com,1970,Sheridan Springs Road,53105,,,,2026-04-16T03:57:20.754772+00:00,4,5,4,3,,5,3,,4,4,5,3,4,4,4,4,3,4,11,5,9,15,,1,17,,3,14,2,16,10,6,12,4,18,8
b1cfd9f9-a299-4ad0-a638-4d2e0fd9561e,Tanglewood Greens,44.8585458786,-91.9033813477,US,WI,Menomonie,Public,15,71,(715) 440-3650,http://www.tanglewoodgreens.com,1979,Crestwood Lane,54751,,,,2026-04-16T03:57:21.506+00:00,5,4,3,5,4,3,5,,4,3,4,3,,,4,4,4,5,3,11,15,5,9,13,1,,7,16,14,18,,,2,6,8,4
f6f1a93b-00ca-4928-afe9-c9a25dc085bf,Muskeg Meadows Golf Course,56.4741790825,-132.3590658215,US,AK,Wrangell,Public,6,36,2138038209,http://muskegmeadows.com,1998,Ishiyama Drive,99929,,,,2026-04-16T03:57:25.051025+00:00,5,4,,3,4,3,,,4,,,,,,,,,,1,3,,7,9,11,,,17,,,,,,,,,
dda90109-4367-4774-a8ad-6faa3c45f427,Bear Creek Golf Complex Bear Course,33.2305032776,-111.8330955505,US,AZ,Chandler,Public,13,71,1503068273,http://www.bearcreekaz.com,2000,500 East Riggs Road,85249,,,,2026-04-16T03:57:25.816609+00:00,4,3,,4,3,,,3,4,4,4,5,,4,,4,3,5,13,15,,9,5,,,11,1,4,2,16,,14,,18,8,6
730a8a05-2bc2-4ad4-accd-a8d4a7cdb8a9,Rolling Green Golf Course Country Club,41.96106033,-103.9194997,US,NE,Morrill,Public/Municipal,6,36,127-1409357,http://www.villageofmorrill.com,1967,100 Walsh Avenue,69358,,,,2026-04-17T01:50:38.072564+00:00,,4,4,5,4,,4,4,,,,,,,,,,,,1,13,7,3,,15,11,,,,,,,,,,
a9cca9fc-b529-4e6e-8cce-568fbd0c4ffc,Big Easy Ranch 9 Hole Course,29.8109451271,-96.5909723878,US,TX,Columbus,Private/Resort,8,27,3762440232,http://bigeasyranch.com,2016,,,,,,2026-04-17T01:50:39.267307+00:00,3,3,3,3,,3,3,3,3,,,,,,,,,,17,9,5,1,,11,13,7,15,,,,,,,,,
bbd36389-1d24-4558-969a-f77365b1f6d9,Jacoby Golf Course,41.3142227311,-105.5520063783,US,WY,Laramie,Public,10,71,(307) 745-3111,http://uwyo.edu/jacobygc,1940,North 30th Street,82072,,,,2026-04-16T02:39:38.962228+00:00,,4,4,,,5,3,,5,,4,4,3,,,4,5,,,5,9,,,1,13,,3,,8,6,18,,,4,10,
c29c7b6f-0214-4aaa-9a7b-175bffd51bc9,The Challenge Golf Club,36.0743200823,-79.3669509888,US,NC,Graham,Semi-Private,16,72,336-578-5070,http://www.challengegolf.net/,1997,1179 Challenge Drive,27253,,,,2026-04-16T03:57:29.643188+00:00,4,5,4,,4,4,5,3,4,4,4,5,4,4,3,4,,5,9,7,3,,1,5,11,15,13,14,6,12,16,4,18,2,,10
4748a96f-1d1c-4a1f-8fca-65027540afcf,Aspen Valley Golf Club,35.1985033821,-111.5902145251,US,AZ,Flagstaff,Private,14,72,1064649425,http://www.aspenvalleygolf.com,1973,North Lakeview Lane,86004,,,,2026-04-16T03:57:30.349049+00:00,4,5,,4,4,4,,3,5,4,4,3,,5,,4,5,4,3,9,,11,7,5,,15,17,4,12,16,,18,,14,8,2
f55f8db3-9b8a-403a-a0bd-d6db8f86827a,Acacia Mesquite At Kierland Golf Club,33.6193367166,-111.9341182709,US,AZ,Scottsdale,Public,13,72,(480) 922-9283,http://kierlandgolf.com,1996,East Acoma Drive,85254,,,,2026-04-16T03:57:31.05392+00:00,5,4,,3,,3,4,,,4,4,4,3,5,,5,3,4,16,8,,18,,12,10,,,11,9,17,15,5,,7,13,1
6aa75494-2925-4dd3-ae8b-50b1fa0ff448,Cimarron National Golf Club Aqua Canyon Course,35.8724987704,-97.4840927124,US,OK,Guthrie,Semi-Private,15,70,(405) 282-7888,http://www.cimarronnational.com,1992,Duffy's Way,,,,,2026-04-16T03:57:31.77123+00:00,4,4,4,,4,,4,5,4,4,,4,3,4,4,4,4,5,6,9,12,,14,,8,3,2,13,,4,17,11,10,16,5,1
e9b1dd74-a0c2-447d-9f4f-5b4f7abaeed4,Berkshire Hills Country Club,42.4714132,-73.2281339,US,MA,Pittsfield,Private,8,72,(413) 447-9429,http://www.berkshirehillscc.com/,1928,"500 Benedict Rd, Pittsfield, MA 01201, USA",01201,,,,2026-04-16T03:57:33.204523+00:00,4,,,,,,3,,,5,4,,,,5,4,3,5,7,,,,,,11,,,10,12,,,,2,8,18,14
17d016a6-4ad6-4385-af21-7bf213c68a62,Mayfair Country Club,28.7803374,-81.3192627,US,FL,Sanford,Semi-Private,12,70,17232199373,https://www.mayfaircc.com/,1922,"3536 Country Club Rd, Sanford, FL 32773, USA",32773,,,,2026-04-16T03:57:34.750228+00:00,,4,4,4,,4,,,4,,4,4,4,5,4,,4,4,,15,13,3,,11,,,7,,12,4,6,8,16,,10,2
ab47f7d9-1f2a-43df-9cce-543badc16523,Rainbow S End Golf Club,29.0997867,-82.4408264,US,FL,Dunnellon,Public,6,36,8422807865,https://rainbow-springs-club.square.site/,1965,"19330 SW 83rd Place Rd, Dunnellon, FL 34432, USA",34432,,,,2026-04-16T03:57:35.451584+00:00,,4,4,3,5,,4,4,,,,,,,,,,,,17,3,15,7,,1,5,,,,,,,,,,
92f8197e-df18-4c90-ac90-5705b677fd50,Championship At Cyprian Keyes Golf Club,42.3347625,-71.722702,US,MA,Boylston,Public,11,72,+1-508-869-9900,http://www.cypriankeyes.com/,1997,"284 E Temple St, Boylston, MA 01505, USA",01505,,,,2026-04-16T03:57:36.23914+00:00,,,5,5,,,4,4,3,,3,,4,4,,3,4,5,,,5,7,,,1,13,17,,12,,6,2,,18,16,14
1df14723-a83f-4006-bda0-636273e300a3,Bass River Golf Course,41.6730117,-70.1787832,US,MA,South Yarmouth,Semi-Private,11,72,1000000999,https://www.golfyarmouth.com/,1900,"62 Highbank Rd, South Yarmouth, MA 02664, USA",02664,,,,2026-04-16T03:57:36.96217+00:00,,,,5,,4,5,4,,,4,4,3,5,,3,4,4,,,,3,,7,9,11,,,6,10,18,4,,14,12,2
2ea48b09-c7be-4bf2-a1e9-c4b3c9a79e07,Isla Del Sol Golf Yacht Country Club,27.7142124,-82.7154686,US,FL,St. Petersburg,Private,13,71,1341569896,http://www.isladelsolycc.com/,1977,"6000 Sun Blvd, St. Petersburg, FL 33715, USA",33715,,,,2026-04-16T03:57:37.725371+00:00,4,3,,5,4,4,3,,5,4,3,4,,,3,5,3,,9,11,,1,3,15,17,,5,8,16,2,,,14,4,18,
6492e095-c0b4-47c1-ac99-e1832e17c18d,The Pines At Lindsey Wilson,37.0802078,-85.3466186,US,KY,Columbia,Semi-Private,9,71,270-384-3613,https://www.thepineslw.com/,1960,"275 Country Club Rd, Columbia, KY 42728, USA",42728,,,,2026-04-16T03:57:38.483102+00:00,,,3,,4,4,,,,4,3,,3,4,,4,4,,,,1,,7,3,,,,18,10,,16,8,,14,6,
e374071c-247a-45f3-9f84-e5906441db96,Gardner Municipal Golf Course,42.5985037,-71.9934868,US,MA,Gardner,Public,11,71,1503068273,http://www.gardnergolfcourse.com/,1960,"152 Eaton St, Gardner, MA 01440, USA",01440,,,,2026-04-16T03:57:34.006429+00:00,4,,3,,,,5,3,4,,5,,4,,5,3,4,4,11,,7,,,,1,15,3,,12,,2,,4,10,6,8
f377b413-338a-4b63-a6d2-a3f1a0018325,Belmont Country Club,42.4107164,-71.19986,US,MA,Belmont,Private,9,71,617-484-5360,http://www.belmontcc.org/Club/Scripts/Home/home.asp,1918,"181 Winter St, Belmont, MA 02478, USA",02178,,,,2026-04-16T03:57:40.991756+00:00,4,,,,,,4,,,4,4,3,,,3,4,5,4,1,,,,,,5,,,12,6,18,,,16,2,8,10
7f0737e1-a5a3-47e5-8041-2b7f3273d093,Little Harbor Country Club,41.7265107,-70.6698081,US,MA,Wareham,Public,13,56,508-295-2617,http://littleharborgolf.com/,1963,"1 Little Harbor Rd, Wareham, MA 02571, USA",02571,,,,2026-04-16T03:57:42.405036+00:00,,3,3,3,,4,4,3,,3,3,,3,3,3,3,3,,,15,13,7,,5,9,11,,4,10,,12,6,18,8,16,
